sale_date,product_category_name,order_units,unit_price,customer_state
2017-11-05,alimentos_bebidas,1,39.0,RJ
2018-01-04,audio,1,251.9,RJ
2018-02-06,beleza_saude,1,20.99,DF
2018-04-02,eletronicos,1,13.65,SP
2018-06-26,telefonia,1,219.0,RJ
2017-04-10,cool_stuff,1,129.99,MG
2018-01-22,bebes,1,69.9,MT
2018-05-07,ferramentas_jardim,2,53.9,MG
2018-05-07,moveis_decoracao,3,39.0,MG
2017-10-11,esporte_lazer,1,69.9,ES
2018-04-21,informatica_acessorios,1,129.0,SP
2018-01-10,fashion_bolsas_e_acessorios,1,27.3,ES
2018-03-28,automotivo,1,124.8,RS
2018-08-11,perfumaria,1,175.9,SP
2017-09-30,brinquedos,1,25.6,ES
2018-06-18,relogios_presentes,1,93.9,SP
2018-06-11,automotivo,1,27.9,SP
2018-06-18,bebes,1,79.9,SP
2017-12-29,utilidades_domesticas,1,25.0,RJ
2018-04-15,cama_mesa_banho,1,99.9,PR
2017-12-19,relogios_presentes,1,119.0,SP
2018-03-28,automotivo,1,119.9,SP
2018-04-10,relogios_presentes,1,105.0,SP
2017-03-10,beleza_saude,1,730.0,PE
2017-03-12,eletroportateis,1,69.9,SP
2018-08-05,beleza_saude,1,14.9,SP
2017-09-29,beleza_saude,1,325.0,MA
2018-02-28,instrumentos_musicais,2,52.0,SP
2017-11-24,ferramentas_jardim,1,49.0,MG
2018-07-13,beleza_saude,1,35.9,SP
2017-09-04,cool_stuff,1,70.9,RJ
2018-05-26,beleza_saude,1,224.0,SP
2017-03-17,fashion_underwear_e_moda_praia,1,24.99,RJ
2017-07-27,moveis_decoracao,2,24.75,RJ
2018-04-17,instrumentos_musicais,1,629.9,SC
2018-06-24,sinalizacao_e_seguranca,1,210.99,RS
2017-12-05,cama_mesa_banho,1,89.9,SP
2018-05-31,casa_construcao,1,113.85,RJ
2018-07-11,livros_tecnicos,1,58.99,SP
2017-12-12,brinquedos,1,35.0,SP
2017-11-24,relogios_presentes,1,1400.0,SP
2018-07-10,utilidades_domesticas,2,36.5,SP
2018-01-23,relogios_presentes,1,399.0,SP
2018-01-23,esporte_lazer,1,169.9,SP
2018-01-23,cool_stuff,2,269.0,SC
2018-04-07,cama_mesa_banho,1,52.9,SP
2018-02-24,eletronicos,1,11.6,DF
2017-04-09,informatica_acessorios,1,31.08,MA
2018-02-01,eletronicos,1,24.99,RS
2018-03-06,moveis_decoracao,2,62.99,SP
2018-04-20,moveis_decoracao,1,179.9,RS
2017-09-08,esporte_lazer,1,89.99,RS
2018-02-20,moveis_decoracao,1,21.9,RJ
2018-02-25,bebes,1,47.9,ES
2018-04-05,informatica_acessorios,1,94.9,SP
2018-05-15,eletronicos,1,13.65,MS
2018-05-02,beleza_saude,1,64.99,SP
2018-07-22,ferramentas_jardim,1,49.9,SP
2017-04-05,cama_mesa_banho,1,41.8,MG
2018-01-03,bebes,1,130.0,PR
2017-03-22,utilidades_domesticas,1,44.92,SP
2018-01-08,relogios_presentes,1,129.0,SP
2017-10-06,esporte_lazer,1,159.99,SP
2017-04-13,esporte_lazer,1,119.99,MA
2018-06-20,informatica_acessorios,1,31.5,SP
2018-02-10,informatica_acessorios,1,29.9,SP
2018-04-02,beleza_saude,1,14.89,MG
2017-12-19,automotivo,1,114.9,PA
2018-05-29,construcao_ferramentas_iluminacao,1,169.99,PE
2018-08-26,utilidades_domesticas,1,7.5,SP
2018-08-26,utilidades_domesticas,1,19.9,SP
2018-08-26,cama_mesa_banho,1,22.9,SP
2017-11-29,telefonia,1,43.99,SC
2017-11-13,fashion_bolsas_e_acessorios,1,299.9,PE
2017-03-06,ferramentas_jardim,1,61.9,MS
2018-03-11,casa_conforto,1,86.9,RS
2017-07-12,esporte_lazer,2,65.0,MG
2017-08-15,esporte_lazer,1,59.9,SP
2017-07-18,la_cuisine,1,116.0,RS
2018-07-21,cool_stuff,1,109.9,SP
2018-04-13,informatica_acessorios,1,175.99,SP
2018-03-26,moveis_decoracao,1,69.9,SP
2018-01-17,perfumaria,1,79.9,MG
2017-12-17,consoles_games,1,69.99,RJ
2018-07-26,ferramentas_jardim,1,410.0,RJ
2017-11-29,livros_tecnicos,1,127.0,SP
2018-04-19,relogios_presentes,1,99.9,GO
2017-10-26,relogios_presentes,1,669.99,MG
2017-07-12,moveis_decoracao,1,47.49,SP
2017-06-28,informatica_acessorios,1,149.9,SP
2018-08-20,utilidades_domesticas,1,32.9,SP
2018-03-04,utilidades_domesticas,1,224.0,RJ
2018-05-19,moveis_decoracao,1,69.9,RS
2017-07-16,relogios_presentes,1,239.9,RJ
2018-03-17,automotivo,1,199.99,BA
2018-04-01,beleza_saude,1,79.0,AP
2018-05-10,informatica_acessorios,1,40.0,PR
2018-07-30,eletronicos,1,229.0,ES
2018-08-06,pet_shop,3,49.95,SP
2018-01-18,informatica_acessorios,1,31.9,SP
2018-03-19,telefonia,1,19.87,SP
2017-12-11,bebes,1,29.9,RS
2018-04-29,cama_mesa_banho,1,149.9,SP
2017-12-08,moveis_escritorio,1,139.99,RJ
2018-03-25,eletronicos,1,12.25,SP
2018-05-16,esporte_lazer,2,78.0,SC
2017-08-09,utilidades_domesticas,1,69.9,SP
2018-02-12,beleza_saude,1,599.0,PE
2018-03-26,esporte_lazer,1,89.99,SP
2018-02-11,informatica_acessorios,1,99.99,RJ
2018-01-25,utilidades_domesticas,1,36.9,MG
2017-09-19,cama_mesa_banho,2,77.99,RS
2018-06-11,telefonia,1,21.99,MG
2018-08-09,informatica_acessorios,1,40.0,SP
2018-02-12,informatica_acessorios,1,12.88,SP
2018-04-09,papelaria,1,59.0,SC
2018-04-24,cool_stuff,1,148.0,SP
2017-11-04,utilidades_domesticas,1,86.98,PR
2018-04-30,informatica_acessorios,1,119.0,PE
2017-07-19,ferramentas_jardim,2,59.9,PR
2018-02-19,utilidades_domesticas,1,35.0,SC
2017-05-05,esporte_lazer,1,101.7,MG
2017-03-20,beleza_saude,1,18.99,BA
2018-07-21,beleza_saude,1,499.65,BA
2018-08-20,perfumaria,1,128.59,SC
2017-10-29,consoles_games,1,49.99,SC
2018-03-07,brinquedos,1,68.9,PA
2017-05-13,eletrodomesticos,1,32.9,SP
2017-09-26,utilidades_domesticas,1,189.9,SP
2018-01-18,esporte_lazer,1,9.9,SP
2018-06-10,beleza_saude,1,110.0,BA
2018-07-15,relogios_presentes,1,145.0,MG
2018-01-18,telefonia,1,29.99,SP
2018-03-12,construcao_ferramentas_construcao,1,124.43,SP
2017-11-21,esporte_lazer,1,36.49,SP
2017-06-18,telefonia,1,18.99,GO
2017-09-16,brinquedos,1,44.9,SP
2018-06-22,telefonia,1,28.99,DF
2018-05-09,esporte_lazer,1,385.61,SP
2018-03-06,cama_mesa_banho,1,69.9,PR
2017-05-08,ferramentas_jardim,2,59.9,PR
2018-05-22,casa_construcao,1,76.9,SP
2017-05-28,fashion_bolsas_e_acessorios,1,119.9,SP
2018-08-18,automotivo,1,15.9,GO
2018-08-18,beleza_saude,1,14.99,SP
2017-06-13,bebes,1,32.9,PR
2018-03-01,automotivo,1,134.9,SP
2018-04-18,beleza_saude,1,93.49,RJ
2018-08-07,automotivo,1,179.9,PR
2017-12-09,esporte_lazer,1,41.5,MG
2018-08-03,beleza_saude,1,110.32,SP
2018-08-03,beleza_saude,1,110.32,SP
2018-05-12,moveis_escritorio,1,79.98,SP
2018-07-17,cama_mesa_banho,1,39.0,SP
2017-03-14,moveis_escritorio,1,119.99,RJ
2018-06-06,moveis_escritorio,1,139.98,MA
2018-01-05,utilidades_domesticas,1,252.0,MG
2018-02-14,automotivo,1,69.99,SP
2017-08-30,cama_mesa_banho,1,135.0,SP
2018-04-17,beleza_saude,1,330.0,RN
2018-03-26,informatica_acessorios,1,98.44,RS
2017-11-30,consoles_games,1,15.9,PE
2018-02-28,fashion_bolsas_e_acessorios,1,20.3,SP
2018-06-12,informatica_acessorios,1,149.9,DF
2018-04-13,beleza_saude,2,37.9,RJ
2018-07-03,automotivo,1,119.0,SP
2017-03-15,relogios_presentes,1,95.0,SP
2018-01-26,informatica_acessorios,1,89.49,SP
2017-12-05,brinquedos,1,99.9,MG
2018-02-05,automotivo,1,34.5,SP
2017-12-27,informatica_acessorios,1,19.99,MG
2017-09-21,utilidades_domesticas,1,49.9,SP
2018-06-28,informatica_acessorios,1,179.89,SP
2017-08-14,consoles_games,1,45.0,MG
2018-04-16,moveis_decoracao,1,150.0,RS
2018-04-16,ferramentas_jardim,1,17.0,RS
2018-08-20,automotivo,1,26.0,PR
2017-11-14,esporte_lazer,1,89.9,BA
2017-06-08,informatica_acessorios,4,199.0,RS
2017-07-20,consoles_games,1,19.9,ES
2018-01-14,ferramentas_jardim,1,49.9,ES
2017-07-05,brinquedos,1,49.9,PR
2018-01-29,informatica_acessorios,3,128.0,PA
2018-05-15,automotivo,1,122.5,SP
2017-04-20,beleza_saude,1,370.0,BA
2018-01-08,moveis_decoracao,1,31.9,SP
2017-09-10,market_place,1,71.9,SP
2017-11-24,beleza_saude,1,89.99,SP
2018-02-21,informatica_acessorios,1,838.0,PR
2018-08-03,bebes,1,39.99,RJ
2017-04-05,cama_mesa_banho,2,72.9,SP
2017-07-14,instrumentos_musicais,1,299.9,SP
2017-05-28,esporte_lazer,1,73.9,MG
2017-07-06,cool_stuff,1,572.0,RJ
2017-06-04,informatica_acessorios,1,19.74,SP
2018-03-19,moveis_escritorio,1,186.99,SP
2017-10-23,cama_mesa_banho,1,21.9,RS
2018-08-04,relogios_presentes,1,49.0,CE
2018-03-10,telefonia,2,22.99,TO
2018-02-08,beleza_saude,1,102.9,RJ
2017-03-04,moveis_decoracao,1,40.0,SP
2017-10-03,consoles_games,1,89.99,SP
2017-10-05,esporte_lazer,1,45.0,MG
2018-08-13,esporte_lazer,1,72.9,SP
2018-03-27,cama_mesa_banho,1,47.9,RS
2018-08-14,beleza_saude,1,899.0,SP
2018-02-16,informatica_acessorios,1,49.9,SP
2017-12-09,brinquedos,1,69.99,SC
2017-10-30,ferramentas_jardim,1,74.9,SP
2017-06-27,utilidades_domesticas,2,59.9,MG
2018-05-15,informatica_acessorios,1,28.9,SP
2017-09-25,consoles_games,1,19.9,PR
2018-06-04,esporte_lazer,1,40.5,SP
2017-05-09,automotivo,1,39.9,MG
2018-01-03,moveis_decoracao,1,59.9,MG
2017-12-23,malas_acessorios,1,248.99,CE
2017-11-22,papelaria,1,141.9,PE
2017-07-06,informatica_acessorios,1,112.99,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-03-25,cama_mesa_banho,1,59.9,PR
2018-01-18,relogios_presentes,1,668.0,SP
2018-02-09,automotivo,1,1780.0,SP
2018-04-08,beleza_saude,1,149.65,RJ
2018-06-08,moveis_decoracao,1,299.99,MG
2018-02-21,informatica_acessorios,1,78.0,RJ
2017-03-23,cool_stuff,1,99.99,MG
2018-05-13,esporte_lazer,1,129.9,RS
2017-06-12,cama_mesa_banho,1,40.0,RJ
2017-06-12,cama_mesa_banho,1,40.0,RJ
2017-06-12,cama_mesa_banho,1,40.0,RJ
2017-06-12,cama_mesa_banho,1,40.0,RJ
2017-11-19,moveis_decoracao,1,12.99,SP
2018-08-23,utilidades_domesticas,1,98.0,PR
2017-08-11,brinquedos,1,163.8,MG
2017-03-12,utilidades_domesticas,1,39.9,SP
2017-12-30,papelaria,1,159.0,SP
2017-09-12,bebes,1,172.33,SP
2018-03-07,cama_mesa_banho,1,82.99,PR
2018-02-16,telefonia,1,24.99,SP
2018-02-22,fashion_calcados,1,84.9,MG
2018-07-07,eletronicos,1,15.0,SP
2018-01-28,eletroportateis,1,104.9,GO
2018-01-15,esporte_lazer,1,159.0,SP
2018-06-05,informatica_acessorios,2,39.0,SP
2018-08-06,automotivo,1,179.9,PI
2018-02-18,automotivo,1,140.5,SP
2017-03-25,moveis_decoracao,1,69.9,MG
2018-03-18,bebes,1,225.0,SP
2018-02-28,informatica_acessorios,1,82.8,RJ
2018-03-09,automotivo,1,160.0,BA
2017-09-24,esporte_lazer,1,79.27,MG
2018-08-16,utilidades_domesticas,1,28.8,GO
2017-09-07,pet_shop,1,89.99,RS
2018-01-17,automotivo,1,120.0,SP
2018-07-26,ferramentas_jardim,1,139.0,RJ
2017-07-06,ferramentas_jardim,1,34.9,MG
2018-05-10,bebes,1,134.9,MS
2017-09-26,pet_shop,1,29.9,SP
2017-07-29,cool_stuff,1,139.9,MG
2017-12-06,brinquedos,1,32.9,RJ
2018-07-19,automotivo,1,473.24,SP
2018-05-08,moveis_decoracao,1,99.9,MG
2018-02-22,automotivo,1,18.9,SP
2018-08-07,utilidades_domesticas,1,58.9,RJ
2018-08-24,relogios_presentes,1,104.0,MG
2018-05-22,beleza_saude,1,22.9,SP
2017-11-23,relogios_presentes,1,79.0,SP
2018-05-16,ferramentas_jardim,1,153.84,SP
2018-02-27,moveis_decoracao,1,54.0,BA
2018-05-30,moveis_sala,3,329.48,RJ
2018-02-19,cama_mesa_banho,2,64.9,MG
2017-12-14,cama_mesa_banho,1,15.9,DF
2018-05-07,eletronicos,1,13.65,SP
2018-06-24,industria_comercio_e_negocios,1,140.0,SP
2017-12-11,relogios_presentes,1,279.9,SP
2018-02-07,casa_construcao,1,27.9,RJ
2017-06-27,informatica_acessorios,1,31.9,RR
2018-06-24,utilidades_domesticas,1,17.9,SP
2018-06-24,utilidades_domesticas,1,7.5,SP
2017-04-18,eletroportateis,1,4690.0,SP
2017-12-10,utilidades_domesticas,1,129.0,SP
2018-08-15,esporte_lazer,1,14.9,SP
2017-09-25,relogios_presentes,1,117.0,SP
2018-03-19,cama_mesa_banho,1,59.9,SP
2018-03-31,instrumentos_musicais,1,95.0,SP
2018-04-08,instrumentos_musicais,1,1085.99,SP
2018-01-31,relogios_presentes,1,29.9,RJ
2018-06-01,esporte_lazer,1,28.9,SP
2018-04-04,moveis_decoracao,1,132.8,SC
2018-07-02,cool_stuff,1,94.9,PR
2017-09-13,bebes,1,145.9,SP
2017-08-07,cool_stuff,1,119.35,SP
2018-06-26,beleza_saude,1,41.8,MG
2018-06-22,pcs,1,4590.0,PB
2018-08-04,telefonia,1,170.0,SP
2018-08-10,esporte_lazer,1,428.9,RJ
2017-07-02,relogios_presentes,1,66.89,RJ
2017-09-13,moveis_cozinha_area_de_servico_jantar_e_jardim,1,55.9,SP
2017-06-09,informatica_acessorios,1,75.9,RS
2018-02-14,eletronicos,1,13.65,GO
2018-02-01,beleza_saude,1,78.0,SP
2018-05-16,esporte_lazer,1,169.0,DF
2018-08-21,moveis_decoracao,1,30.94,SP
2018-06-07,market_place,1,47.9,SP
2018-01-14,cama_mesa_banho,1,99.9,SP
2018-02-21,eletrodomesticos,1,1054.0,SP
2017-10-01,beleza_saude,1,58.99,MG
2017-11-24,esporte_lazer,1,129.0,SP
2018-04-11,cool_stuff,1,129.0,PI
2018-01-04,informatica_acessorios,1,29.99,DF
2018-05-08,eletronicos,1,100.0,PE
2018-06-26,telefonia,1,39.99,SP
2018-04-01,utilidades_domesticas,1,27.19,SP
2018-03-20,automotivo,2,19.0,RN
2018-08-12,esporte_lazer,1,39.0,MG
2018-05-15,eletronicos,1,13.65,SP
2018-08-03,construcao_ferramentas_construcao,1,127.26,SP
2018-07-08,perfumaria,1,58.9,RJ
2017-08-10,beleza_saude,1,79.0,SP
2018-01-31,automotivo,1,54.9,SP
2017-06-19,bebes,1,32.9,MG
2018-06-11,pcs,4,730.0,BA
2017-09-26,eletroportateis,2,193.0,RS
2018-08-11,papelaria,1,110.0,RJ
2018-02-06,moveis_decoracao,1,19.9,PR
2018-03-04,esporte_lazer,1,104.0,PA
2017-05-11,cool_stuff,1,59.9,SP
2018-06-12,perfumaria,1,149.9,SP
2018-04-04,fashion_bolsas_e_acessorios,1,84.9,SP
2018-02-26,informatica_acessorios,1,82.8,SP
2018-01-16,esporte_lazer,1,252.0,SP
2018-01-17,cama_mesa_banho,2,22.9,SP
2018-02-17,relogios_presentes,1,108.0,BA
2017-11-27,consoles_games,1,99.9,SP
2018-08-09,moveis_decoracao,1,249.99,SP
2018-07-12,artes,1,99.99,SP
2018-05-11,eletrodomesticos,1,69.0,SP
2017-04-11,telefonia,1,18.95,MA
2017-08-13,fashion_bolsas_e_acessorios,2,19.99,MG
2017-10-18,relogios_presentes,1,146.0,PB
2017-11-26,beleza_saude,1,69.0,SP
2017-07-13,beleza_saude,1,65.0,PA
2018-06-03,construcao_ferramentas_seguranca,1,391.25,RJ
2018-04-25,perfumaria,1,13.99,RJ
2018-02-28,cama_mesa_banho,1,139.9,SP
2017-10-14,utilidades_domesticas,1,34.9,SP
2017-11-08,eletronicos,1,59.9,MG
2017-08-10,livros_tecnicos,1,130.0,SP
2018-07-09,esporte_lazer,1,466.0,SP
2017-05-18,eletroportateis,1,299.9,PR
2018-03-02,climatizacao,1,35.9,RJ
2017-08-30,moveis_decoracao,1,59.9,RS
2018-01-13,cama_mesa_banho,1,169.9,SP
2018-05-01,eletronicos,1,12.25,SP
2018-02-21,utilidades_domesticas,1,138.0,RJ
2018-02-05,utilidades_domesticas,1,47.2,MG
2018-05-09,eletronicos,1,19.9,SC
2018-05-29,brinquedos,1,108.9,BA
2018-06-19,relogios_presentes,1,95.0,MG
2018-02-10,cama_mesa_banho,3,38.9,MG
2018-05-23,cama_mesa_banho,2,78.99,GO
2017-02-10,moveis_escritorio,1,89.99,SC
2017-09-27,automotivo,1,378.0,SP
2018-02-13,eletronicos,1,13.65,PB
2018-04-06,eletronicos,1,30.0,SP
2018-03-01,cool_stuff,1,389.0,MG
2017-10-08,bebes,1,213.0,SP
2017-04-24,fashion_bolsas_e_acessorios,1,79.0,RJ
2018-07-22,utilidades_domesticas,2,18.9,SP
2018-04-06,esporte_lazer,1,79.0,SC
2018-01-12,utilidades_domesticas,1,89.0,MG
2017-06-15,fashion_calcados,1,71.82,SP
2017-06-15,fashion_calcados,1,71.82,SP
2017-12-28,automotivo,1,117.3,ES
2018-04-22,cama_mesa_banho,1,199.9,DF
2017-10-17,beleza_saude,1,34.99,MG
2018-01-21,relogios_presentes,1,199.0,MG
2017-06-02,perfumaria,1,178.5,SP
2018-08-17,moveis_decoracao,1,44.99,SP
2017-06-29,cama_mesa_banho,1,89.9,SP
2017-08-11,livros_tecnicos,1,46.55,BA
2018-01-18,moveis_decoracao,1,64.9,MG
2018-01-18,moveis_decoracao,1,129.8,MG
2018-05-04,beleza_saude,1,139.9,RJ
2018-01-25,beleza_saude,1,325.0,SP
2017-10-15,beleza_saude,1,149.9,SP
2017-08-15,moveis_decoracao,1,37.5,SC
2018-02-02,eletronicos,1,24.89,DF
2018-02-07,telefonia,1,24.99,RJ
2018-05-21,papelaria,1,69.9,MS
2018-08-26,bebes,1,25.99,SP
2017-03-08,moveis_decoracao,1,59.9,ES
2018-07-25,esporte_lazer,1,199.0,MG
2018-08-08,utilidades_domesticas,1,68.88,SP
2017-11-26,informatica_acessorios,1,31.9,RJ
2017-04-21,relogios_presentes,1,45.0,ES
2018-08-06,bebes,1,24.99,PR
2017-05-03,cama_mesa_banho,1,89.9,SC
2018-05-02,relogios_presentes,1,178.99,RJ
2017-11-10,beleza_saude,1,79.9,DF
2018-07-30,utilidades_domesticas,1,198.67,SP
2017-07-17,livros_interesse_geral,1,129.9,RJ
2018-03-07,eletroportateis,1,1449.0,RS
2018-07-19,beleza_saude,1,18.49,SP
2018-06-18,fashion_calcados,1,169.79,RJ
2018-05-09,perfumaria,1,44.99,SP
2017-11-18,beleza_saude,1,89.99,PE
2018-08-26,beleza_saude,1,1240.0,RJ
2018-07-02,moveis_decoracao,1,249.9,SP
2017-05-10,ferramentas_jardim,1,59.9,BA
2017-09-16,cool_stuff,1,149.99,BA
2018-08-08,informatica_acessorios,1,64.9,MG
2017-07-11,utilidades_domesticas,1,69.9,SP
2017-11-26,telefonia,1,29.9,SP
2017-11-26,telefonia,1,15.99,SP
2017-04-04,telefonia,1,18.95,SP
2017-06-23,relogios_presentes,1,29.0,MA
2017-07-28,moveis_cozinha_area_de_servico_jantar_e_jardim,1,469.0,RJ
2017-08-11,eletronicos,1,14.9,SP
2018-05-02,livros_interesse_geral,1,29.99,RJ
2017-12-11,esporte_lazer,1,21.9,PR
2018-04-30,fashion_bolsas_e_acessorios,1,49.9,SP
2018-04-30,beleza_saude,1,78.5,SP
2017-11-21,bebes,2,29.9,SP
2017-09-24,moveis_decoracao,1,57.11,SP
2017-07-30,brinquedos,1,104.9,SC
2017-12-26,moveis_decoracao,1,159.0,PR
2017-12-26,moveis_decoracao,1,59.9,PR
2018-05-09,brinquedos,1,99.0,SP
2018-05-21,moveis_decoracao,2,69.9,SP
2017-04-23,beleza_saude,1,58.2,MG
2018-01-29,ferramentas_jardim,1,129.0,SP
2018-01-23,papelaria,1,89.0,ES
2017-09-13,eletronicos,1,19.9,RS
2018-03-01,papelaria,1,229.9,DF
2018-06-19,telefonia,1,24.99,DF
2017-02-07,construcao_ferramentas_jardim,2,289.99,RJ
2017-05-09,informatica_acessorios,1,28.9,MG
2017-09-05,moveis_escritorio,1,176.99,RJ
2018-04-11,esporte_lazer,1,74.99,SP
2017-05-22,ferramentas_jardim,1,449.0,SP
2017-06-20,livros_interesse_geral,1,139.9,RS
2017-07-19,cama_mesa_banho,1,105.9,SP
2018-01-12,informatica_acessorios,1,98.44,SP
2017-03-05,moveis_decoracao,1,69.0,SC
2017-10-05,papelaria,1,59.9,MT
2018-07-08,relogios_presentes,1,78.0,PR
2017-08-19,beleza_saude,1,16.0,SP
2018-05-07,moveis_decoracao,1,159.0,SP
2018-08-16,moveis_decoracao,1,75.0,GO
2017-09-27,moveis_decoracao,1,74.8,RJ
2017-07-09,pet_shop,1,20.9,SP
2017-12-04,informatica_acessorios,1,29.9,SP
2017-10-09,utilidades_domesticas,1,59.9,SP
2017-10-04,cool_stuff,1,239.99,PR
2017-12-06,moveis_decoracao,1,129.0,SP
2018-01-15,moveis_decoracao,2,38.4,MG
2018-08-04,moveis_sala,1,179.9,MG
2018-04-07,utilidades_domesticas,1,19.99,SP
2017-02-10,moveis_escritorio,1,119.99,MG
2017-08-02,automotivo,1,39.9,RJ
2018-05-20,eletronicos,1,35.0,BA
2018-06-25,esporte_lazer,1,29.99,PR
2017-09-03,bebes,1,50.0,BA
2018-07-23,fashion_bolsas_e_acessorios,1,110.0,SP
2017-07-05,cama_mesa_banho,1,129.9,MG
2018-06-25,relogios_presentes,1,119.0,MG
2017-11-25,utilidades_domesticas,1,70.8,SP
2017-08-20,telefonia,1,110.0,SP
2017-04-14,beleza_saude,1,42.9,RJ
2017-10-01,moveis_escritorio,1,299.99,CE
2018-06-25,eletronicos,1,12.9,SP
2017-08-04,relogios_presentes,1,899.99,CE
2018-02-05,informatica_acessorios,1,34.99,MG
2017-02-16,alimentos,1,149.9,BA
2018-05-03,informatica_acessorios,1,139.9,SC
2017-11-16,relogios_presentes,1,179.9,SC
2017-01-25,telefonia,1,19.9,SP
2017-11-11,relogios_presentes,1,179.0,RJ
2018-01-01,moveis_decoracao,1,59.9,RJ
2017-07-04,cama_mesa_banho,1,69.9,SC
2018-02-23,papelaria,1,36.9,PR
2018-01-13,utilidades_domesticas,1,37.0,DF
2018-04-02,cama_mesa_banho,1,99.9,SP
2018-07-03,esporte_lazer,1,300.0,RJ
2018-03-06,fashion_bolsas_e_acessorios,1,28.9,DF
2018-03-28,construcao_ferramentas_ferramentas,1,45.6,SP
2018-04-16,beleza_saude,1,149.62,RJ
2017-03-08,cama_mesa_banho,1,69.9,RO
2018-02-06,malas_acessorios,1,139.0,AL
2017-10-05,pet_shop,2,499.9,MG
2017-02-28,brinquedos,1,739.9,SP
2017-09-15,esporte_lazer,1,42.9,PB
2018-07-19,eletroportateis,6,22.9,SP
2017-08-21,moveis_sala,1,54.9,SP
2018-04-28,eletronicos,1,72.0,SP
2018-01-05,cool_stuff,1,129.99,CE
2018-01-04,cool_stuff,1,166.99,SP
2017-12-07,bebes,1,109.9,PB
2017-06-16,brinquedos,1,729.0,SP
2018-08-17,alimentos,1,81.9,SC
2017-07-06,cama_mesa_banho,1,79.99,ES
2018-01-16,cama_mesa_banho,1,49.97,SP
2018-01-16,cama_mesa_banho,1,21.99,SP
2017-10-16,cama_mesa_banho,1,89.9,ES
2018-04-17,esporte_lazer,1,49.9,SP
2018-05-10,beleza_saude,1,14.89,DF
2018-07-14,casa_construcao,1,119.85,PR
2018-07-09,relogios_presentes,1,510.0,RJ
2017-04-22,automotivo,1,229.9,MA
2017-03-02,esporte_lazer,1,49.99,MG
2017-07-23,pet_shop,1,38.0,SP
2017-11-24,fashion_bolsas_e_acessorios,2,149.99,RS
2018-01-07,informatica_acessorios,1,135.0,SP
2017-08-19,cool_stuff,1,75.0,PR
2017-08-15,perfumaria,1,339.0,MG
2017-07-15,cool_stuff,1,199.0,SP
2017-03-27,perfumaria,1,56.99,SC
2017-10-17,relogios_presentes,1,629.0,CE
2017-11-13,bebes,1,29.9,SP
2018-01-24,informatica_acessorios,1,37.0,RJ
2018-02-08,beleza_saude,1,89.9,SP
2018-08-23,bebes,1,119.9,SP
2018-07-02,beleza_saude,1,66.99,RJ
2018-07-24,beleza_saude,1,195.9,RJ
2017-04-13,cool_stuff,1,99.99,SP
2018-04-27,eletronicos,1,27.9,SP
2017-09-21,moveis_decoracao,2,38.4,PB
2017-07-20,eletronicos,3,16.8,SP
2017-10-11,papelaria,1,99.0,RS
2017-06-27,esporte_lazer,1,36.9,MG
2017-02-25,informatica_acessorios,1,30.0,SE
2017-08-15,moveis_decoracao,1,99.9,SP
2017-11-17,bebes,1,19.99,SP
2017-12-15,moveis_decoracao,1,49.99,PE
2018-03-19,cama_mesa_banho,1,39.99,SP
2018-05-01,utilidades_domesticas,1,26.15,MG
2018-03-18,beleza_saude,3,44.89,AM
2017-07-13,cama_mesa_banho,1,205.0,SP
2017-07-07,brinquedos,1,44.9,SC
2017-08-29,pcs,1,1100.0,PE
2018-07-16,papelaria,1,127.0,AM
2018-06-18,cama_mesa_banho,1,69.9,SP
2017-11-14,telefonia,1,99.99,PI
2017-05-23,beleza_saude,1,129.9,AP
2017-10-29,malas_acessorios,1,319.99,PB
2017-08-13,informatica_acessorios,1,31.9,MG
2018-01-14,pet_shop,1,61.9,RS
2018-01-18,cool_stuff,1,59.9,SP
2017-12-14,papelaria,1,79.0,RJ
2018-06-24,moveis_decoracao,1,79.99,MS
2017-04-25,telefonia,1,290.0,SP
2017-10-12,construcao_ferramentas_ferramentas,1,199.9,RS
2017-02-07,moveis_decoracao,2,99.0,MG
2017-10-27,brinquedos,1,44.9,RJ
2018-01-15,esporte_lazer,1,99.9,ES
2018-04-03,esporte_lazer,1,89.9,RJ
2018-04-17,moveis_decoracao,1,196.8,SP
2017-12-18,perfumaria,1,56.99,GO
2018-04-10,cool_stuff,1,33.9,SC
2018-04-10,cool_stuff,6,15.9,SC
2017-07-04,fashion_bolsas_e_acessorios,1,24.9,RJ
2018-01-21,instrumentos_musicais,1,108.9,SP
2018-01-21,market_place,1,99.9,SP
2017-09-10,fashion_bolsas_e_acessorios,5,35.0,SP
2017-08-08,alimentos,1,15.32,PE
2018-03-10,ferramentas_jardim,1,209.9,SP
2017-09-16,brinquedos,1,21.9,SP
2018-02-28,moveis_decoracao,1,19.9,GO
2017-11-24,informatica_acessorios,1,19.99,SP
2017-09-01,informatica_acessorios,1,50.9,CE
2018-05-16,automotivo,1,37.9,SP
2017-02-02,telefonia,1,12.97,MG
2018-04-08,informatica_acessorios,1,119.0,DF
2017-12-03,bebes,1,52.0,SP
